covariance
1.1944789585627391
0.44451216540265076
0.3587305762448876
0.3145723802293271
0.285917555220758
0.26816254127570965
0.25838272035470516
0.25384902784446783
0.2521579084622106
0.2515814165083268
0.2512293771891128
0.25085604831887703
0.25050644885825457
0.250256371588233
0.25012003476684996
0.2500634953343396
0.25004420132704125
0.2500346964252336
0.25002514786177804
