measured_position
3.5705775291892046
3.2714753494443176
1.7782278017290796
0.7980990368727452
0.5325591384165455
0.3981951780066643
-0.8923444117205359
-0.7776640877566215
-0.2649265368669431
-0.7624821536430051
-0.5418497643768071
-1.059051496661764
0.2829008114675139
-0.7717597300102408
0.340318980927652
-0.4435487506169864
-0.09877159638089743
-0.5376506196395998
0.7960959932758157
